2025-04-28 15:37:43 [main] INFO  c.f.a.FoodOrderApp - Application started...
2025-04-28 17:20:10 [main] DEBUG o.j.logging - Logging Provider: org.jboss.logging.Slf4jLoggerProvider
2025-04-28 17:20:10 [main] DEBUG o.h.j.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
2025-04-28 17:20:10 [main] DEBUG o.h.j.HibernatePersistenceProvider - Checking persistence-unit [name=myJpaUnit, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [myJpaUnit]
2025-04-28 17:20:10 [main] DEBUG o.h.j.b.s.ProviderChecker - Persistence-unit [myJpaUnit] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2025-04-28 17:20:10 [main] DEBUG o.h.j.i.u.LogHelper - PersistenceUnitInfo [
	name: myJpaUnit
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/D:/FoodOrderApp/food-ordering-app-jdbc-maven/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.foodorder.app.entities.User]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: org.postgresql.Driver
		javax.persistence.jdbc.password: root
		hibernate.dialect: org.hibernate.dialect.PostgreSQLDialect
		javax.persistence.jdbc.url: jdbc:postgresql://localhost:5432/foodOrderingApp
		hibernate.show_sql: true
		hibernate.hbm2ddl.auto: update
		javax.persistence.jdbc.user: postgres]
2025-04-28 17:20:10 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.boot.beanvalidation.BeanValidationIntegrator].
2025-04-28 17:20:10 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2025-04-28 17:20:10 [main] INFO  o.h.Version - HHH000412: Hibernate ORM core version 6.3.1.Final
2025-04-28 17:20:11 [main] INFO  o.h.o.c.pooling - HHH10001005: Loaded JDBC driver class: org.postgresql.Driver
2025-04-28 17:20:11 [main] INFO  o.h.o.c.pooling - HHH10001012: Connecting with JDBC URL [jdbc:postgresql://localhost:5432/foodOrderingApp]
2025-04-28 17:20:11 [main] INFO  o.h.o.c.pooling - HHH10001001: Connection properties: {password=root, user=postgres}
2025-04-28 17:20:11 [main] INFO  o.h.o.c.pooling - HHH10001003: Autocommit mode: false
2025-04-28 17:20:11 [main] DEBUG o.h.o.c.pooling - Initializing Connection pool with 1 Connections
2025-04-28 17:20:11 [main] INFO  o.h.o.c.pooling - HHH10001115: Connection pool size: 20 (min=1)
2025-04-28 17:20:11 [main] DEBUG o.h.e.j.e.i.JdbcEnvironmentInitiator - Database ->
       name : PostgreSQL
    version : 17.4
      major : 17
      minor : 4
2025-04-28 17:20:11 [main] DEBUG o.h.e.j.e.i.JdbcEnvironmentInitiator - Driver ->
       name : PostgreSQL JDBC Driver
    version : 42.7.2
      major : 42
      minor : 7
2025-04-28 17:20:11 [main] DEBUG o.h.e.j.e.i.JdbcEnvironmentInitiator - JDBC version : 4.2
2025-04-28 17:20:11 [main] WARN  o.h.o.deprecation - HHH90000025: PostgreSQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2025-04-28 17:20:11 [main] DEBUG o.h.o.dialect - HHH035001: Using dialect: org.hibernate.dialect.PostgreSQLDialect, version: 17.4
2025-04-28 17:20:11 [main] DEBUG o.h.e.j.e.s.IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in neither upper, lower nor mixed case
2025-04-28 17:20:11 [main] DEBUG o.h.o.j.lob - HHH10010004: Disabling contextual LOB creation as Dialect reported it is not supported
2025-04-28 17:20:11 [main] DEBUG o.h.t.d.s.s.DdlTypeRegistry - addDescriptor(6, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@2bc12da) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@3122b117)
2025-04-28 17:20:11 [main] DEBUG o.h.t.d.j.s.JdbcTypeRegistry - addDescriptor(2004, BlobTypeDescriptor(BLOB_BINDING)) replaced previous registration(BlobTypeDescriptor(DEFAULT))
2025-04-28 17:20:11 [main] DEBUG o.h.t.d.j.s.JdbcTypeRegistry - addDescriptor(2005, ClobTypeDescriptor(CLOB_BINDING)) replaced previous registration(ClobTypeDescriptor(DEFAULT))
2025-04-28 17:20:11 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration JAVA_OBJECT -> org.hibernate.type.JavaObjectType@13d186db
2025-04-28 17:20:11 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.JavaObjectType@13d186db
2025-04-28 17:20:11 [main] DEBUG o.h.t.BasicTypeRegistry - Type registration key [java.lang.Object] overrode previous entry : `org.hibernate.type.JavaObjectType@ca30bc1`
2025-04-28 17:20:11 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration Duration -> basicType@1(java.time.Duration,2)
2025-04-28 17:20:11 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.Duration -> basicType@1(java.time.Duration,2)
2025-04-28 17:20:11 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration org.hibernate.type.OffsetDateTimeType -> basicType@2(java.time.OffsetDateTime,3003)
2025-04-28 17:20:11 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration OffsetDateTime -> basicType@2(java.time.OffsetDateTime,3003)
2025-04-28 17:20:11 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> basicType@2(java.time.OffsetDateTime,3003)
2025-04-28 17:20:11 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration org.hibernate.type.ZonedDateTimeType -> basicType@3(java.time.ZonedDateTime,3003)
2025-04-28 17:20:11 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration ZonedDateTime -> basicType@3(java.time.ZonedDateTime,3003)
2025-04-28 17:20:11 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> basicType@3(java.time.ZonedDateTime,3003)
2025-04-28 17:20:11 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration org.hibernate.type.OffsetTimeType -> basicType@4(java.time.OffsetTime,3007)
2025-04-28 17:20:11 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration OffsetTime -> basicType@4(java.time.OffsetTime,3007)
2025-04-28 17:20:11 [main] DEBUG o.h.t.BasicTypeRegistry - Adding type registration java.time.OffsetTime -> basicType@4(java.time.OffsetTime,3007)
2025-04-28 17:20:11 [main] DEBUG o.h.t.s.TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@2d84cb86] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@71a3a190]
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.r.Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.EntityBinder - Binding entity from annotated class: com.foodorder.app.entities.User
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.EntityBinder - Import with entity name User
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.EntityBinder - Bind entity com.foodorder.app.entities.User on table users
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.AnnotatedColumn - Binding column: AnnotatedDiscriminatorColumn(column='DTYPE')
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.AnnotatedColumn - Binding column: AnnotatedColumn()
2025-04-28 17:20:11 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - Not known whether passed class name [com.foodorder.app.entities.User] is safe
2025-04-28 17:20:11 [main] DEBUG o.h.b.i.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : com.foodorder.app.entities.User
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.PropertyBinder - MetadataSourceProcessor property userId with lazy=false
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.foodorder.app.entities.User:userId]
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.BasicValueBinder - building BasicValue for userId
2025-04-28 17:20:11 [main] DEBUG o.h.m.BasicValue - Skipping column re-registration: users.userId
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.PropertyBinder - Building property userId
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.BinderHelper - #makeIdGenerator(BasicValue([Column(userId)]), userId, identity, , ...)
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.AnnotatedColumn - Binding column: AnnotatedColumn()
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.PropertyBinder - MetadataSourceProcessor property address with lazy=false
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.foodorder.app.entities.User:address]
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.BasicValueBinder - building BasicValue for address
2025-04-28 17:20:11 [main] DEBUG o.h.m.BasicValue - Skipping column re-registration: users.address
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.PropertyBinder - Building property address
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.AnnotatedColumn - Binding column: AnnotatedColumn()
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.PropertyBinder - MetadataSourceProcessor property email with lazy=false
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.foodorder.app.entities.User:email]
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.BasicValueBinder - building BasicValue for email
2025-04-28 17:20:11 [main] DEBUG o.h.m.BasicValue - Skipping column re-registration: users.email
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.PropertyBinder - Building property email
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.AnnotatedColumn - Binding column: AnnotatedColumn()
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.PropertyBinder - MetadataSourceProcessor property isLoggedIn with lazy=false
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.foodorder.app.entities.User:isLoggedIn]
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.BasicValueBinder - building BasicValue for isLoggedIn
2025-04-28 17:20:11 [main] DEBUG o.h.m.BasicValue - Skipping column re-registration: users.isLoggedIn
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.PropertyBinder - Building property isLoggedIn
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.AnnotatedColumn - Binding column: AnnotatedColumn()
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.PropertyBinder - MetadataSourceProcessor property name with lazy=false
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.foodorder.app.entities.User:name]
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.BasicValueBinder - building BasicValue for name
2025-04-28 17:20:11 [main] DEBUG o.h.m.BasicValue - Skipping column re-registration: users.name
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.PropertyBinder - Building property name
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.AnnotatedColumn - Binding column: AnnotatedColumn()
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.PropertyBinder - MetadataSourceProcessor property password with lazy=false
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.foodorder.app.entities.User:password]
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.BasicValueBinder - building BasicValue for password
2025-04-28 17:20:11 [main] DEBUG o.h.m.BasicValue - Skipping column re-registration: users.password
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.PropertyBinder - Building property password
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.AnnotatedColumn - Binding column: AnnotatedColumn()
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.PropertyBinder - MetadataSourceProcessor property role with lazy=false
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.foodorder.app.entities.User:role]
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.BasicValueBinder - building BasicValue for role
2025-04-28 17:20:11 [main] DEBUG o.h.m.BasicValue - Skipping column re-registration: users.role
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.PropertyBinder - Building property role
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for userId
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for address
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for email
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for isLoggedIn
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for name
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for password
2025-04-28 17:20:11 [main] DEBUG o.h.b.m.i.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for role
2025-04-28 17:20:11 [main] DEBUG o.h.m.PrimaryKey - Forcing column [userid] to be non-null as it is part of the primary key for table [users]
2025-04-28 17:20:12 [main] DEBUG o.h.b.i.BytecodeProviderInitiator - HHH000021: Bytecode provider: bytebuddy
2025-04-28 17:20:12 [main] DEBUG o.h.i.SessionFactoryImpl - Building session factory
2025-04-28 17:20:12 [main] DEBUG o.h.s.i.SessionFactoryServiceRegistryImpl - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
2025-04-28 17:20:12 [main] DEBUG o.h.i.SessionFactoryImpl - Instantiating SessionFactory with settings: {java.specification.version=21, sun.cpu.isalist=amd64, sun.jnu.encoding=Cp1252, hibernate.dialect=org.hibernate.dialect.PostgreSQLDialect, java.class.path=D:\FoodOrderApp\food-ordering-app-jdbc-maven\target\classes;C:\Users\c.adari\.m2\repository\org\slf4j\slf4j-api\2.0.9\slf4j-api-2.0.9.jar;C:\Users\c.adari\.m2\repository\ch\qos\logback\logback-classic\1.4.14\logback-classic-1.4.14.jar;C:\Users\c.adari\.m2\repository\ch\qos\logback\logback-core\1.4.14\logback-core-1.4.14.jar;C:\Users\c.adari\.m2\repository\org\postgresql\postgresql\42.7.2\postgresql-42.7.2.jar;C:\Users\c.adari\.m2\repository\org\checkerframework\checker-qual\3.42.0\checker-qual-3.42.0.jar;C:\Users\c.adari\.m2\repository\org\projectlombok\lombok\1.18.34\lombok-1.18.34.jar;C:\Users\c.adari\.m2\repository\org\hibernate\orm\hibernate-core\6.3.1.Final\hibernate-core-6.3.1.Final.jar;C:\Users\c.adari\.m2\repository\jakarta\persistence\jakarta.persistence-api\3.1.0\jakarta.persistence-api-3.1.0.jar;C:\Users\c.adari\.m2\repository\jakarta\transaction\jakarta.transaction-api\2.0.1\jakarta.transaction-api-2.0.1.jar;C:\Users\c.adari\.m2\repository\org\jboss\logging\jboss-logging\3.5.0.Final\jboss-logging-3.5.0.Final.jar;C:\Users\c.adari\.m2\repository\org\hibernate\common\hibernate-commons-annotations\6.0.6.Final\hibernate-commons-annotations-6.0.6.Final.jar;C:\Users\c.adari\.m2\repository\io\smallrye\jandex\3.1.2\jandex-3.1.2.jar;C:\Users\c.adari\.m2\repository\com\fasterxml\classmate\1.5.1\classmate-1.5.1.jar;C:\Users\c.adari\.m2\repository\net\bytebuddy\byte-buddy\1.14.7\byte-buddy-1.14.7.jar;C:\Users\c.adari\.m2\repository\jakarta\xml\bind\jakarta.xml.bind-api\4.0.0\jakarta.xml.bind-api-4.0.0.jar;C:\Users\c.adari\.m2\repository\jakarta\activation\jakarta.activation-api\2.1.0\jakarta.activation-api-2.1.0.jar;C:\Users\c.adari\.m2\repository\org\glassfish\jaxb\jaxb-runtime\4.0.2\jaxb-runtime-4.0.2.jar;C:\Users\c.adari\.m2\repository\org\glassfish\jaxb\jaxb-core\4.0.2\jaxb-core-4.0.2.jar;C:\Users\c.adari\.m2\repository\org\eclipse\angus\angus-activation\2.0.0\angus-activation-2.0.0.jar;C:\Users\c.adari\.m2\repository\org\glassfish\jaxb\txw2\4.0.2\txw2-4.0.2.jar;C:\Users\c.adari\.m2\repository\com\sun\istack\istack-commons-runtime\4.1.1\istack-commons-runtime-4.1.1.jar;C:\Users\c.adari\.m2\repository\jakarta\inject\jakarta.inject-api\2.0.1\jakarta.inject-api-2.0.1.jar;C:\Users\c.adari\.m2\repository\org\antlr\antlr4-runtime\4.10.1\antlr4-runtime-4.10.1.jar, java.vm.vendor=Oracle Corporation, sun.arch.data.model=64, user.variant=, java.vendor.url=https://java.oracle.com/, user.timezone=Asia/Calcutta, javax.persistence.jdbc.url=jdbc:postgresql://localhost:5432/foodOrderingApp, javax.persistence.jdbc.user=****, java.vm.specification.version=21, os.name=Windows 10, jakarta.persistence.jdbc.password=****, sun.java.launcher=SUN_STANDARD, user.country=IN, local.setting.IS_JTA_TXN_COORD=false, sun.boot.library.path=C:\Program Files\Java\jdk-21\bin, sun.java.command=com.foodorder.app.Main, jdk.debug=release, jakarta.persistence.jdbc.driver=org.postgresql.Driver, sun.cpu.endian=little, user.home=C:\Users\c.adari, user.language=en, sun.stderr.encoding=UTF-8, java.specification.vendor=Oracle Corporation, java.version.date=2024-10-15, java.home=C:\Program Files\Java\jdk-21, file.separator=\, java.vm.compressedOopsMode=Zero based, jakarta.persistence.jdbc.user=****, sun.stdout.encoding=UTF-8, line.separator=
, hibernate.persistenceUnitName=myJpaUnit, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, hibernate.transaction.coordinator_class=class org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorBuilderImpl, javax.persistence.jdbc.driver=org.postgresql.Driver, hibernate.hbm2ddl.auto=update, user.script=, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=21.0.5+9-LTS-239, user.name=c.adari, stdout.encoding=UTF-8, path.separator=;, hibernate.connection.username=****, os.version=10.0, java.runtime.name=Java(TM) SE Runtime Environment, hibernate.connection.url=jdbc:postgresql://localhost:5432/foodOrderingApp, file.encoding=UTF-8, java.vm.name=Java HotSpot(TM) 64-Bit Server VM, hibernate.show_sql=true, hibernate.connection.driver_class=org.postgresql.Driver, java.vendor.url.bug=https://bugreport.java.com/bugreport/, java.io.tmpdir=C:\Users\CA831~1.ADA\AppData\Local\Temp\, java.version=21.0.5, user.dir=D:\FoodOrderApp\food-ordering-app-jdbc-maven, os.arch=amd64, java.vm.specification.name=Java Virtual Machine Specification, hibernate.connection.password=****, sun.os.patch.level=, jakarta.persistence.jdbc.url=jdbc:postgresql://localhost:5432/foodOrderingApp, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.registry.StandardServiceRegistryBuilder$1@65e21ce3, native.encoding=Cp1252, java.library.path=C:\Program Files\Java\jdk-21\bin;C:\Windows\Sun\Java\bin;C:\Windows\system32;C:\Windows;C:\Program Files\Common Files\Oracle\Java\javapath;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Windows\System32\OpenSSH\;C:\Program Files\Git\cmd;C:\Program Files\PostgreSQL\17\bin;C:\Program Files\Apache\Maven\bin;C:\Users\c.adari\AppData\Local\Microsoft\WindowsApps;C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2024.3.2\bin;;C:\Program Files\Apache\Maven\bin;;., stderr.encoding=UTF-8, java.vendor=Oracle Corporation, java.vm.info=mixed mode, sharing, java.vm.version=21.0.5+9-LTS-239, sun.io.unicode.encoding=UnicodeLittle, javax.persistence.jdbc.password=****, java.class.version=65.0}
2025-04-28 17:20:12 [main] DEBUG o.h.i.SessionFactoryImpl - Session factory constructed with filter configurations : {}
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(max)] under max; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(min)] under min; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(sum)] under sum; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(avg)] under avg; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.CountFunction@ae202c6] under count; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.EveryAnyEmulation@298f0a0b] under every; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [org.hibernate.dialect.function.EveryAnyEmulation@2b960a7] under any; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(floor)] under floor; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(ceiling)] under ceiling; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(mod)] under mod; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(abs)] under abs; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(sign)] under sign; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(sqrt)] under sqrt; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(ln)] under ln; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(exp)] under exp; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(power)] under power; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(round)] under round; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(sin)] under sin; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(cos)] under cos; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(tan)] under tan; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(asin)] under asin; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(acos)] under acos; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(atan)] under atan; prior registration was null
2025-04-28 17:20:12 [main] DEBUG o.h.q.s.f.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(atan2)] under atan2; prior registration was null
